team1,team2,toss_winner,toss_decision,venue,city,winner,team1_win_rate,team2_win_rate,team1_venue_wins,head_to_head_advantage
Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.43891402714932126,0.5799086757990868,4,-2
Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,0.5512820512820513,0.4678362573099415,3,3
Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Royal Challengers Bengaluru,0.4711111111111111,0.5110132158590308,3,-6
Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,0.43891402714932126,0.4419642857142857,4,1
Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.5799086757990868,0.49261083743842365,6,3
Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Delhi Capitals,0.5512820512820513,0.4419642857142857,3,3
Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Sunrisers Hyderabad,0.43891402714932126,0.4678362573099415,3,-9
Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.5799086757990868,0.5110132158590308,6,9
Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bengaluru,0.49261083743842365,0.4711111111111111,6,-1
Mumbai Indians,Punjab Kings,Punjab Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Punjab Kings,0.5512820512820513,0.43891402714932126,3,2
Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,0.5110132158590308,0.49261083743842365,4,0
Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,bat,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.5799086757990868,0.4711111111111111,6,10
Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Delhi Capitals,0.4419642857142857,0.4678362573099415,2,-2
Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Kolkata Knight Riders,0.43891402714932126,0.5110132158590308,2,-9
Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Royal Challengers Bengaluru,0.4711111111111111,0.4419642857142857,2,8
Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,"Arun Jaitley Stadium, Delhi",Delhi,Chennai Super Kings,0.4678362573099415,0.5799086757990868,2,-9
Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,Mumbai Indians,0.49261083743842365,0.5512820512820513,1,-1
Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Delhi Capitals,0.5110132158590308,0.4419642857142857,3,3
Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,0.43891402714932126,0.4711111111111111,2,1
Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,Mumbai Indians,0.5799086757990868,0.5512820512820513,2,-3
Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Arun Jaitley Stadium, Delhi",Delhi,Rajasthan Royals,0.49261083743842365,0.4678362573099415,1,-2
Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Delhi Capitals,0.43891402714932126,0.4419642857142857,2,1
Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,0.5799086757990868,0.5512820512820513,9,-3
Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Kolkata Knight Riders,0.4711111111111111,0.5110132158590308,0,-6
Rajasthan Royals,Punjab Kings,Punjab Kings,field,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,0.49261083743842365,0.43891402714932126,2,4
Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Dubai,Delhi Capitals,0.4678362573099415,0.4419642857142857,7,2
Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Kolkata Knight Riders,0.5512820512820513,0.5110132158590308,2,12
Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,Sharjah Cricket Stadium,Sharjah,Chennai Super Kings,0.4711111111111111,0.5799086757990868,3,-10
Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Delhi Capitals,0.4419642857142857,0.49261083743842365,1,-1
Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sharjah Cricket Stadium,Sharjah,Punjab Kings,0.43891402714932126,0.4678362573099415,5,-9
Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Chennai Super Kings,0.5110132158590308,0.5799086757990868,2,-9
Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Dubai International Cricket Stadium,Dubai,Royal Challengers Bengaluru,0.4711111111111111,0.5512820512820513,8,-5
Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,0.49261083743842365,0.4678362573099415,2,-2
Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,0.4419642857142857,0.5110132158590308,5,-3
Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Mumbai Indians,0.43891402714932126,0.5512820512820513,0,-2
Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Dubai International Cricket Stadium,Dubai,Royal Challengers Bengaluru,0.49261083743842365,0.4711111111111111,2,-1
Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sharjah Cricket Stadium,Sharjah,Chennai Super Kings,0.4678362573099415,0.5799086757990868,2,-9
Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Dubai International Cricket Stadium,Dubai,Punjab Kings,0.5110132158590308,0.43891402714932126,3,9
Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Rajasthan Royals,0.5799086757990868,0.49261083743842365,1,3
Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,0.5512820512820513,0.4419642857142857,3,3
Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,bat,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bengaluru,0.4711111111111111,0.43891402714932126,3,-1
Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,0.4678362573099415,0.5110132158590308,7,-10
Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Dubai International Cricket Stadium,Dubai,Delhi Capitals,0.5799086757990868,0.4419642857142857,9,8
Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Sharjah Cricket Stadium,Sharjah,Mumbai Indians,0.49261083743842365,0.5512820512820513,2,-1
Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sunrisers Hyderabad,0.4678362573099415,0.4711111111111111,1,2
Chennai Super Kings,Punjab Kings,Punjab Kings,field,Dubai International Cricket Stadium,Dubai,Punjab Kings,0.5799086757990868,0.43891402714932126,9,2
Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,0.5110132158590308,0.49261083743842365,5,0
Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Mumbai Indians,0.5512820512820513,0.4678362573099415,2,3
Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Dubai International Cricket Stadium,Dubai,Royal Challengers Bengaluru,0.4419642857142857,0.4711111111111111,7,-8
Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,0.4419642857142857,0.5799086757990868,7,-8
Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bengaluru,bat,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,0.4711111111111111,0.5110132158590308,3,-6
Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,0.4419642857142857,0.5110132158590308,5,-3
Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,0.5799086757990868,0.5110132158590308,9,9
Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,0.5799086757990868,0.5110132158590308,6,9
Mumbai Indians,Delhi Capitals,Delhi Capitals,field,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,0.5512820512820513,0.4419642857142857,2,3
Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Punjab Kings,0.4711111111111111,0.43891402714932126,2,-1
Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,0.5581395348837209,0.6222222222222222,3,-3
Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Rajasthan Royals,0.49261083743842365,0.4678362573099415,2,-2
Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Royal Challengers Bengaluru,0.5110132158590308,0.4711111111111111,1,6
Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,"Brabourne Stadium, Mumbai",Mumbai,Lucknow Super Giants,0.5799086757990868,0.5581395348837209,0,-2
Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,0.43891402714932126,0.5110132158590308,4,-9
Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Rajasthan Royals,0.49261083743842365,0.5512820512820513,1,-1
Gujarat Titans,Delhi Capitals,Delhi Capitals,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Gujarat Titans,0.6222222222222222,0.4419642857142857,3,-1
Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,"Brabourne Stadium, Mumbai",Mumbai,Punjab Kings,0.43891402714932126,0.5799086757990868,2,-2
Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Lucknow Super Giants,0.5581395348837209,0.4678362573099415,3,2
Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bengaluru,0.49261083743842365,0.4711111111111111,6,-1
Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Kolkata Knight Riders,0.5512820512820513,0.5110132158590308,0,12
Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Lucknow Super Giants,0.4419642857142857,0.5581395348837209,2,-1
Punjab Kings,Gujarat Titans,Gujarat Titans,field,"Brabourne Stadium, Mumbai",Mumbai,Gujarat Titans,0.43891402714932126,0.6222222222222222,2,-1
Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,0.5799086757990868,0.4678362573099415,3,9
Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Royal Challengers Bengaluru,0.5512820512820513,0.4711111111111111,0,5
Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,0.4419642857142857,0.5110132158590308,4,-3
Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,0.49261083743842365,0.5581395348837209,6,3
Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,0.6222222222222222,0.4678362573099415,2,2
Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Chennai Super Kings,0.5799086757990868,0.4711111111111111,3,10
Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Punjab Kings,0.43891402714932126,0.5512820512820513,1,-2
Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Gujarat Titans,0.6222222222222222,0.49261083743842365,2,4
Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Brabourne Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,0.5110132158590308,0.4678362573099415,0,10
Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Brabourne Stadium, Mumbai",Mumbai,Lucknow Super Giants,0.5581395348837209,0.5512820512820513,2,4
Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bengaluru,0.4711111111111111,0.4419642857142857,5,8
Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,0.43891402714932126,0.4678362573099415,2,-9
Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Gujarat Titans,0.5799086757990868,0.6222222222222222,1,-1
Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,0.49261083743842365,0.5110132158590308,3,0
Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Royal Challengers Bengaluru,0.4711111111111111,0.5581395348837209,2,1
Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,0.43891402714932126,0.4419642857142857,2,1
Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Chennai Super Kings,0.5512820512820513,0.5799086757990868,1,3
Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,0.49261083743842365,0.4419642857142857,6,1
Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Gujarat Titans,0.6222222222222222,0.5110132158590308,2,1
Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Brabourne Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,0.4711111111111111,0.4678362573099415,0,-2
Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,0.5581395348837209,0.5512820512820513,3,4
Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,0.43891402714932126,0.5799086757990868,4,-2
Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Rajasthan Royals,0.49261083743842365,0.4711111111111111,2,-1
Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,field,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,0.4678362573099415,0.6222222222222222,1,-2
Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,0.5110132158590308,0.4419642857142857,4,3
Lucknow Super Giants,Punjab Kings,Punjab Kings,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Lucknow Super Giants,0.5581395348837209,0.43891402714932126,2,2
Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,bat,"Brabourne Stadium, Mumbai",Mumbai,Gujarat Titans,0.4711111111111111,0.6222222222222222,0,1
Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Mumbai Indians,0.49261083743842365,0.5512820512820513,1,-1
Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,0.5581395348837209,0.4419642857142857,3,1
Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Chennai Super Kings,0.5799086757990868,0.4678362573099415,1,9
Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,0.49261083743842365,0.5110132158590308,6,0
Gujarat Titans,Punjab Kings,Gujarat Titans,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Punjab Kings,0.6222222222222222,0.43891402714932126,2,1
Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Royal Challengers Bengaluru,0.4711111111111111,0.5799086757990868,2,-10
Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,0.4419642857142857,0.4678362573099415,4,-2
Mumbai Indians,Gujarat Titans,Gujarat Titans,field,"Brabourne Stadium, Mumbai",Mumbai,Mumbai Indians,0.5512820512820513,0.6222222222222222,2,-1
Punjab Kings,Rajasthan Royals,Punjab Kings,bat,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,0.43891402714932126,0.49261083743842365,4,-4
Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,"Maharashtra Cricket Association Stadium, Pune",Pune,Lucknow Super Giants,0.5581395348837209,0.5110132158590308,2,1
Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,bat,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bengaluru,0.4711111111111111,0.4678362573099415,5,-2
Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Chennai Super Kings,0.5799086757990868,0.4419642857142857,3,8
Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Kolkata Knight Riders,0.5110132158590308,0.5512820512820513,1,-12
Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,"Maharashtra Cricket Association Stadium, Pune",Pune,Gujarat Titans,0.6222222222222222,0.5581395348837209,3,3
Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Delhi Capitals,0.49261083743842365,0.4419642857142857,1,1
Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.5799086757990868,0.5512820512820513,6,-3
Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Brabourne Stadium, Mumbai",Mumbai,Punjab Kings,0.43891402714932126,0.4711111111111111,2,1
Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,"Maharashtra Cricket Association Stadium, Pune",Pune,Kolkata Knight Riders,0.5110132158590308,0.4678362573099415,2,10
Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,0.5799086757990868,0.6222222222222222,6,-1
Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,0.49261083743842365,0.5581395348837209,3,3
Delhi Capitals,Punjab Kings,Punjab Kings,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Delhi Capitals,0.4419642857142857,0.43891402714932126,2,-1
Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,0.4678362573099415,0.5512820512820513,1,-3
Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Lucknow Super Giants,0.5581395348837209,0.5110132158590308,3,1
Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,bat,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bengaluru,0.6222222222222222,0.4711111111111111,3,-1
Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,"Brabourne Stadium, Mumbai",Mumbai,Rajasthan Royals,0.5799086757990868,0.49261083743842365,0,3
Delhi Capitals,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.4419642857142857,0.5512820512820513,3,-3
Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,0.4678362573099415,0.43891402714932126,1,9
Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,Gujarat Titans,0.49261083743842365,0.6222222222222222,2,-4
Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,"Eden Gardens, Kolkata",Kolkata,Royal Challengers Bengaluru,0.4711111111111111,0.5581395348837209,1,1
Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,0.4711111111111111,0.49261083743842365,2,1
Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.49261083743842365,0.6222222222222222,3,-4
Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,0.5799086757990868,0.6222222222222222,1,-1
Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Punjab Kings,0.43891402714932126,0.5110132158590308,1,-9
Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.5581395348837209,0.4419642857142857,7,1
Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Rajasthan Royals,0.49261083743842365,0.4678362573099415,1,-2
Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.5512820512820513,0.4711111111111111,0,5
Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,0.5799086757990868,0.5581395348837209,10,-2
Delhi Capitals,Gujarat Titans,Gujarat Titans,field,"Arun Jaitley Stadium, Delhi",Delhi,Gujarat Titans,0.4419642857142857,0.6222222222222222,6,1
Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,Punjab Kings,0.43891402714932126,0.49261083743842365,2,-4
Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,0.5110132158590308,0.4711111111111111,7,6
Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,0.4678362573099415,0.5581395348837209,0,-2
Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,Rajasthan Royals,0.49261083743842365,0.4419642857142857,1,1
Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,0.5512820512820513,0.5799086757990868,10,3
Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Kolkata Knight Riders,0.6222222222222222,0.5110132158590308,9,1
Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,0.43891402714932126,0.4678362573099415,0,-9
Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Lucknow Super Giants,0.4711111111111111,0.5581395348837209,7,1
Delhi Capitals,Mumbai Indians,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,Mumbai Indians,0.4419642857142857,0.5512820512820513,6,-3
Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Rajasthan Royals,0.49261083743842365,0.5799086757990868,1,-3
Punjab Kings,Gujarat Titans,Gujarat Titans,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Gujarat Titans,0.43891402714932126,0.6222222222222222,1,-1
Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,Sunrisers Hyderabad,0.4678362573099415,0.5110132158590308,1,-10
Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bengaluru,0.4711111111111111,0.4419642857142857,7,8
Lucknow Super Giants,Punjab Kings,Punjab Kings,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Punjab Kings,0.5581395348837209,0.43891402714932126,7,2
Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,0.5110132158590308,0.5512820512820513,4,-12
Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,0.6222222222222222,0.49261083743842365,9,4
